YEAR,DOMS,COUNT,SN,TN
2000,EPS-Store,6.0,Low-IF receiver,transmitter
2000,IOT-Compute,6.0,Off-grid PV,PV
2000,EPS-Grid,7.0,Microgrids,MG
2000,IOT-Percept,7.0,Irradiance ranges,PV
2000,IOT-App,6.0,resource reservation,network slicing
2000,IOT-Network,6.0,Power-to-Gas,energy storage
2000,EPS-Load,6.0,optical switching,IoT
2000,EPS-Source,10.0,Microgrid,power quality
2000,IOT-Percept,7.0,situation orientation,power quality
2000,IOT-App,6.0,Access control,ESI
2000,EPS-Source,8.0,DC-AC voltage-source converters,DC
2000,IOT-App,9.0,Spatio-temporal Access Control,IoT
2000,EPS-Store,6.0,Performance modeling and analysis,IoT
2000,IOT-App,6.0,multifrequency clocking,ADMFC
2000,IOT-Network,10.0,Cloud Computing,TIMON
2000,EPS-Store,7.0,IIC,IoT
2000,IOT-App,8.0,WPT,IoT
2000,EPS-Store,8.0,switched systems,IoT
2000,IOT-App,6.0,wireless sensor networks,CS
2000,IOT-App,8.0,the physical layer,GPAKE
2000,EPS-Store,6.0,optimization,HVAC
2000,EPS-Load,6.0,Voltage stability,reactive power compensation
2000,IOT-App,6.0,integrity authentication,DCW
2000,IOT-App,8.0,Internet of Things,AED
2000,EPS-Store,7.0,Physical entities,IPU
2000,IOT-Compute,6.0,selector,PUF
2000,IOT-Network,6.0,6TiSCH,CONCISE
2000,IOT-App,10.0,Smart transportation,IoT
2000,IOT-App,15.0,reflection amplifier,BM
2000,EPS-Store,6.0,Vehicle Diagnostics,CEP
2000,EPS-Load,6.0,load shedding,power management
2000,IOT-App,8.0,ZSS signature,IoT
2000,IOT-App,6.0,wireless sensor network,TCs
2000,IOT-Network,7.0,Metaheuristic algorithm,IoT
2000,IOT-App,89.0,fog computing,IoT
2000,EPS-Store,18.0,IoT,QoS
2000,IOT-Network,6.0,SCADA,SG
2000,IOT-App,6.0,Cloud,QoS
2000,EPS-Store,6.0,Wi-Fi and Zena Adapter,wireless sensor node
2000,EPS-Source,7.0,sensor networks,IoT
2000,IOT-Network,6.0,Device-to-device communication,D2D
2000,EPS-Grid,6.0,load modeling,electric vehicle
2000,EPS-Store,7.0,Just-in-time,Industry 4.0
2000,IOT-App,6.0,OGS,MG
2000,EPS-Store,6.0,frequency restoration,DR
2000,EPS-Source,6.0,IoT Service,RFID
2000,IOT-Network,6.0,fog networks,DEBTS
2000,IOT-App,6.0,silicon nanowires,SiNW
2000,IOT-Network,6.0,Multi-Microgrid,MMG
2000,IOT-Network,6.0,Geographic Information System,PV
2000,IOT-Network,6.0,Solar-PV,PV
2000,IOT-Network,8.0,energy trading,CS
2000,EPS-Store,7.0,ISO/IEC JTC 1,IoT
2000,IOT-App,16.0,Smart cities,smart energy system
2000,IOT-App,8.0,IoT,JCR
2000,EPS-Load,7.0,LoRaWAN,PV
2000,EPS-Source,8.0,DC-DC power convertors,DC
2000,IOT-App,8.0,VR-IoT,IoT
2000,EPS-Source,6.0,Energy management,energy storage system
2000,IOT-Compute,9.0,pipe supervision,IoT
2000,IOT-Network,11.0,GDPR,IoT
2000,IOT-Network,6.0,V2V communication,IoV
2000,EPS-Source,8.0,Devices,WoT
2000,EPS-Store,6.0,sensor networks,WSN
2000,IOT-App,6.0,RNN,ultra-low power
2000,IOT-App,6.0,routing,LT
2000,IOT-Compute,8.0,Deferrable load,DCMG
2000,IOT-App,12.0,resource description model,IoT
2000,IOT-App,8.0,H2S gas,H2S
2000,IOT-App,6.0,event system,WSN
2000,IOT-App,6.0,LSTM,recurrent neural networks
2000,EPS-Store,11.0,Automation,IoT
2000,IOT-App,8.0,org,5G
2000,IOT-Percept,8.0,Energy Markets,DR
2000,EPS-Store,10.0,humidity sensor,AAO
2000,IOT-Network,6.0,Kelly networks,IoT
2000,IOT-App,8.0,Data gathering,IoT
2000,IOT-Network,6.0,Frequency control,PV
2000,EPS-Load,9.0,proximity sensing,IoT
2000,IOT-Network,7.0,SSL/TLS,IoT
2000,EPS-Load,6.0,micro turbine,MG
2000,IOT-App,7.0,smart farming,IoT
2000,EPS-Load,6.0,decentralized learning,DR
2000,EPS-Store,6.0,additive manufacturing,3D
2000,IOT-Compute,8.0,Product-Service System,IoT
2000,IOT-App,9.0,Body area networks,WBAN
2000,IOT-Network,7.0,Demand response programs,ESTs
2000,IOT-Network,6.0,device free passive,WiFi
2000,IOT-App,6.0,Sensor network,Internet of Things
2000,IOT-Compute,6.0,electricity loads,MGs
2000,IOT-Network,13.0,Battery energy storage,BESS
2000,EPS-Load,8.0,Thermal,OHL
2000,EPS-Store,8.0,Indoor localization,RFID
2000,EPS-Store,9.0,cyber-physical systems,WSN
2000,IOT-App,8.0,three-dimensional visualization,IoT
2000,IOT-Network,6.0,microgrid to grid,dc microgrid
2000,EPS-Source,6.0,Ubiquitous sensing,IoT
2000,EPS-Grid,6.0,Sensor data,heterogeneous sensor
2000,IOT-App,12.0,Dynamic Group Members,IoT
2000,EPS-Source,21.0,DG,energy storage
2000,EPS-Store,6.0,Jeju Island,HVDC
2000,EPS-Load,8.0,analytical model,WSN
2000,IOT-Network,6.0,randomized response,ultra-low-power
2000,IOT-App,6.0,heavy-tailed data,NUM
2000,EPS-Load,6.0,flexible SIW,D-2-PaS
2000,EPS-Store,18.0,FPGA hardware design laboratory,IoT
2000,IOT-App,11.0,clustering,IoT
2000,EPS-Store,6.0,Energy management,energy storage
2000,IOT-Percept,6.0,Photovoltaic,VSC
2000,IOT-Percept,6.0,Operating reserve,DR
2000,EPS-Store,6.0,electricity markets,FACTS
2000,IOT-App,6.0,electrochemical sensors,3D
2000,EPS-Source,20.0,Microgrid,DG
2000,EPS-Load,6.0,Voltage Reference,RFID
2000,EPS-Store,6.0,three-dimensionalsensing,wireless sensor networks
2000,EPS-Grid,6.0,Batteries,vehicle-to-grid
2000,EPS-Grid,9.0,LBS,IoT
2000,IOT-Network,12.0,RFID on metal,RFID
2000,IOT-Network,6.0,photovoltaic,EH
2000,EPS-Store,9.0,Carbon emissions,EVs
2000,IOT-Network,6.0,handover key mechanism,5G
2000,EPS-Store,6.0,Internet of things,WLAN
2000,EPS-Source,6.0,intelligent control,BAIDS
2000,IOT-App,6.0,IEEE802.15.4g/e,IoT
2000,IOT-Compute,6.0,impact effect,PVDF
2000,IOT-Network,6.0,IoT,induction motor
2000,EPS-Load,6.0,Near field WPT,WPT
2000,IOT-App,8.0,automated planning,IoT
2000,IOT-App,15.0,Complementary services,IoT
2000,EPS-Source,9.0,microgrids,energy storage
2000,EPS-Source,9.0,ubiquitous systems,IoT
2000,EPS-Store,6.0,Technological trends,ICT
2000,EPS-Source,9.0,Demand Response,smart grids
2000,IOT-Compute,7.0,distributed power generation,power quality
2000,EPS-Store,6.0,Application,Internet of Things
2000,EPS-Store,12.0,BHL,RGB
2000,IOT-App,9.0,Information and Communication Technology,IoT
2000,IOT-App,13.0,DNS,IoT
2000,EPS-Load,6.0,computer and control systems,BEMS
2000,EPS-Store,13.0,software engineering,IoT
2000,IOT-Network,7.0,Radio frequency,IoT
2000,EPS-Grid,11.0,network communications,IoT
2000,IOT-App,8.0,Internet of things,CBF
2000,IOT-App,15.0,Arrhythmia,ECG
2000,IOT-App,6.0,Task Level Management,IoT
2000,EPS-Store,13.0,CRC,transmitter
2000,EPS-Store,6.0,wireless sensor networks,M2M
2000,EPS-Grid,6.0,Service Functions and Management,IoT
2000,IOT-App,16.0,smart living,MR
2000,IOT-Network,7.0,Channel State Information,IoT
2000,IOT-Compute,6.0,demand response program,EM
2000,IOT-App,8.0,mobility-assisted,IoT
2000,IOT-Compute,8.0,predictive current control,VSC
2000,IOT-App,9.0,PHY,WSN
2000,IOT-App,9.0,integrity,IoT
2000,EPS-Grid,6.0,wireless sensing,PUF
2000,IOT-App,8.0,communications,DRL
2000,IOT-Network,10.0,Power Quality,VSC
2000,EPS-Grid,6.0,benefits analysis,DR
2000,EPS-Store,6.0,HTML5,IoT
2000,EPS-Store,6.0,real power sharing,power quality
2000,IOT-App,8.0,visually challenged,RF
2000,IOT-Network,6.0,system on chip,EH
2000,EPS-Store,6.0,Internet of Things,network communication
2000,EPS-Store,6.0,IPv4/IPv6 dual-stack,IPv6
2000,IOT-App,11.0,virtual network embedding,IoT
2000,EPS-Load,10.0,Operation strategy,energy storage
2000,IOT-App,9.0,Internet of Things,RD
2000,IOT-App,8.0,IoT,IMF
2000,IOT-Network,12.0,SW-WSN,WSN
2000,EPS-Load,6.0,Renewable distributed generator,MG
2000,EPS-Grid,16.0,Smart Grid,PHEVs
2000,EPS-Source,6.0,Industrial microgrid scheduling,DG
2000,IOT-App,8.0,Optimization management,EVs
2000,IOT-Compute,9.0,Intermediaries,DSR
2000,EPS-Store,12.0,fluorescence,pH
2000,EPS-Store,11.0,energy management,PV
2000,IOT-App,6.0,random access,RAP
2000,IOT-Network,6.0,power distribution faults,DC
2000,IOT-App,6.0,environment monitoring,IoT
2000,EPS-Store,18.0,IoT System design laboratory,IoT
2000,EPS-Store,7.0,Complexity,IPU
2000,IOT-Network,6.0,Smart Space,IoT
2000,EPS-Source,6.0,packet size optimization,WSN
2000,IOT-App,9.0,Wireless body area networks,WBAN
2000,IOT-App,7.0,service-oriented modeling,IoT
2000,IOT-App,16.0,medical Internet of Things,CR
2000,IOT-App,8.0,security model,Internet of Things
2000,IOT-App,6.0,Slice,network slicing
2000,EPS-Store,12.0,Heterogeneous communication,IoT
2000,EPS-Source,6.0,Delay systems,SG
2000,EPS-Source,8.0,Random forest,UMI
2000,IOT-App,6.0,Highway,PTZ
2000,IOT-App,7.0,network intrusion detection,IoT
2000,IOT-Network,6.0,BESS,VSC
2000,EPS-Store,6.0,Point estimate method,MGs
2000,IOT-App,8.0,interdependent infrastructures,PEVs
2000,IOT-Network,6.0,Backhaul routing,mmWave
2000,EPS-Source,8.0,smooth switch,DC
2000,IOT-App,6.0,Image edge detection,IoT
2000,IOT-App,6.0,Internet of things,DCW
2000,IOT-App,8.0,Deep Learning,LSTM
2000,IOT-App,12.0,IoT,intrusion detection system
2000,IOT-Percept,9.0,grid service,fuel cells
2000,IOT-App,8.0,IoD,DP
2000,IOT-Network,6.0,Critical infrastructure,SHM
2000,IOT-Compute,10.0,optimisation,MGs
2000,EPS-Load,6.0,low cost,RFID
2000,EPS-Source,6.0,photovoltaic system,PV
2000,IOT-Percept,6.0,Self-consumption,P2P
2000,IOT-App,6.0,MEC,WBAN
2000,IOT-Network,13.0,Resource Allocation,IoT
2000,EPS-Load,6.0,HAN,PLC
2000,EPS-Source,6.0,blackout,dynamic fault tree
2000,IOT-Network,30.0,SWC,WSN
2000,IOT-App,6.0,Artificial Intelligence,BLE
2000,IOT-Network,7.0,Mixed-integer linear programming,ESTs
2000,IOT-Network,10.0,Congruence relation,IPv6
2000,IOT-App,9.0,Software defined radio,IoT
2000,EPS-Store,12.0,Battery,DC
2000,EPS-Store,6.0,Piggy backing,IoT
2000,IOT-App,6.0,quality of services,D2D
2000,IOT-App,6.0,Information-centric networking,SPF
2000,IOT-App,6.0,CPS,HPC
2000,EPS-Store,32.0,sensors,IoT
2000,IOT-App,6.0,cloud computing,KGA
2000,EPS-Grid,8.0,load monitor,NILL
2000,IOT-App,10.0,Solution Specific Gateway,IoT
2000,IOT-App,6.0,data computing,IoT
2000,IOT-Network,6.0,Quality of Service,WBAN
2000,EPS-Store,9.0,algorithm,DTSA
2000,EPS-Grid,7.0,mobile cloud,IoT
2000,IOT-App,6.0,integrated demand response,ICES
2000,EPS-Load,6.0,ICT,ENEA
2000,IOT-App,6.0,Demand side management,BSS
2000,EPS-Grid,6.0,Privacy Protection,of Internet of things
2000,IOT-App,6.0,software in-the-loop,WSN
2000,IOT-App,6.0,resolution reduction,IoT
2000,EPS-Store,10.0,Drone,IoT
2000,IOT-Network,6.0,Distributed generation,FLC
2000,IOT-Network,9.0,machine learning,intrusion detection system
2000,IOT-App,16.0,WAN,smart energy system
2000,IOT-App,6.0,Migration learning model,IoT
2000,EPS-Source,6.0,Distributed Generation,distributed generation units
2000,IOT-Network,10.0,state of charge,energy storage
2000,IOT-Network,8.0,UPnP,IoT
2000,EPS-Store,7.0,Processes,IoT
2000,EPS-Grid,6.0,Battery Energy Storage,energy storage
2000,EPS-Load,13.0,Sensor nodes,IoT
2000,IOT-App,8.0,LINE Notify,smart home system
2000,IOT-App,9.0,Multi-Access Edge Computing,MEC
2000,IOT-Network,9.0,malware propagation,IoT
2000,EPS-Store,7.0,Service Orchestration,IoT
2000,IOT-App,6.0,electrocardiogram,ECGs
2000,IOT-App,6.0,Cloud computing,EVs
2000,EPS-Grid,9.0,waiting time,EVs
2000,IOT-Network,9.0,congestion avoidance,wireless sensor networks
2000,EPS-Grid,6.0,Distributed power generation,EVs
2000,IOT-App,6.0,Wireless sensor networks,PDU
2000,IOT-Network,6.0,Hybrid energy system,PV
2000,EPS-Store,8.0,untraceability,IoT
2000,IOT-Network,6.0,wireless networked control systems,heterogeneous multiple
2000,IOT-App,8.0,mobile ad hoc networks,IoT
2000,IOT-Compute,10.0,Wind power,MG
2000,EPS-Store,6.0,Interoperable Communication,D2D
2000,IOT-App,6.0,Cyber Medicine,BLE
2000,EPS-Load,6.0,Battery swapping,BSS
2000,EPS-Load,6.0,short-term load forecasting,TF
2000,EPS-Grid,6.0,Hybrid System,energy storage system
2000,EPS-Store,6.0,Direct load control,PEVs
2000,IOT-Percept,6.0,SSCB,DC
2000,EPS-Store,21.0,RPL,IoT
2000,IOT-Network,8.0,Photovoltaic power generation,EVs
2000,EPS-Source,8.0,Demand response,RTP
2000,EPS-Grid,6.0,Distributed Generation,DC
2000,EPS-Source,9.0,Smart meter,NTL
2000,IOT-Compute,6.0,visual programming language,IoT
2000,EPS-Source,12.0,Monte Carlo simulation,dynamic economic dispatch
2000,IOT-Compute,6.0,On-load tap changing transformers,power flows
2000,IOT-Compute,6.0,Operation cost,MG
2000,EPS-Store,6.0,the Digital Yellow River,Internet of Things
2000,IOT-App,6.0,IoTs,LAGER
2000,EPS-Load,6.0,material information unit,loT
2000,IOT-Compute,6.0,distance relay,SSR
2000,EPS-Store,6.0,Battery switch station,BSS
2000,EPS-Source,6.0,Time-of-use tariff,heat pump water heater
2000,IOT-Network,6.0,Swarm intelligence,power network
2000,IOT-App,6.0,Math,IoT
2000,IOT-App,8.0,Virtual controllers,power grids
2000,IOT-App,6.0,field programmable gate array,ADMFC
2000,EPS-Source,8.0,complexity,BPM
2000,IOT-Network,6.0,Predictive Control,IEC
2000,EPS-Load,8.0,MicroGrid,SMI
2000,IOT-App,9.0,Cluster formation protocol,IoT
2000,IOT-Percept,6.0,Switching,DC
2000,IOT-App,12.0,ambient assisted living,CRIP
2000,EPS-Source,58.0,microgrid,PV
2000,EPS-Store,6.0,model predictive control,PHEV
2000,EPS-Load,8.0,model reference control,MG
2000,EPS-Grid,6.0,Wireless sensor networks,vehicular networking
2000,EPS-Load,6.0,energy-topology factor,TDMA
2000,IOT-App,8.0,Polyvinylidene fluoride nanofiber,TENG
2000,IOT-App,13.0,Internet of Things technology,Internet of Things
2000,IOT-App,9.0,Wireless communication,WBAN
2000,EPS-Load,6.0,multi-agent systems,DR
2000,IOT-App,8.0,Visible light communication,IoT
2000,EPS-Store,8.0,Cloud manufacturing,analytical target cascading
2000,EPS-Store,28.0,WSN,wireless sensor networks
2000,IOT-App,8.0,Lifespan-Extended Network,high-dimensional
2000,IOT-App,8.0,caching,reinforcement learning
2000,IOT-App,6.0,Network Security,IoT
2000,EPS-Source,6.0,MG operator,MG
2000,EPS-Source,6.0,grid power balancing,energy storage
2000,IOT-Compute,6.0,system operation,PV
2000,EPS-Store,6.0,Net Zero Energy Building,NZEB
2000,EPS-Source,6.0,IP Networks,IoT
2000,EPS-Store,6.0,pyroelectric infrared,wireless sensor networks
2000,IOT-Compute,6.0,Price elasticity,MG
2000,EPS-Load,6.0,Internet of Things,voltage multiplier
2000,IOT-App,8.0,Distributed consensus,IoT
2000,EPS-Load,6.0,imperialist competitive algorithm,MG
2000,EPS-Store,8.0,hybrid control,IoT
2000,EPS-Load,6.0,energy storage,SG
2000,IOT-Network,10.0,IoT Camera,IoT
2000,EPS-Load,6.0,Ambient Backscattering,FM
2000,EPS-Load,20.0,Maximum Control Structure,DC
2000,EPS-Store,6.0,smartphone sensor,pH
2000,EPS-Store,6.0,NS-3,IF
2000,EPS-Source,6.0,microgrid,LV
2000,IOT-Network,8.0,VPP,energy storage
2000,EPS-Store,7.0,wind turbine,DC
2000,IOT-Compute,6.0,power electronic devices,DC
2000,EPS-Store,16.0,M2M communication,IoT
2000,IOT-App,8.0,Dynamic clustering,IoT
2000,IOT-Percept,8.0,Power system reliability,PHEVs
2000,IOT-Network,6.0,mobile edge computing,MEC
2000,IOT-App,8.0,Adaptive job allocation,IoT
2000,IOT-App,6.0,routing,NUM
2000,IOT-App,8.0,data collection,reinforcement learning
2000,IOT-Network,12.0,security,5G
2000,EPS-Store,6.0,compressive sensing,D2D
2000,EPS-Store,9.0,software diversification,IoT
2000,EPS-Source,8.0,Gaussian process,EIEs
2000,IOT-Percept,6.0,Wavelet transform,PV
2000,IOT-Network,7.0,position estimation,IoT
2000,EPS-Source,8.0,scheduling,EVs
2000,IOT-App,6.0,Routing protocols,5G
2000,EPS-Grid,8.0,Internet of Things,smart home system
2000,IOT-App,7.0,ambient-oriented modeling,IoT
2000,EPS-Load,6.0,Confident information coverage hole detection,CIC
2000,IOT-Network,6.0,internet of things,INLIFE
2000,IOT-Compute,7.0,Smart Transformer,ST
2000,EPS-Source,8.0,power generation protection,DC
2000,EPS-Grid,6.0,Sensor Networks,STAC
2000,IOT-Percept,6.0,particle swarm optimization,heat storage
2000,IOT-Network,6.0,Pilot,5G
2000,IOT-App,8.0,www,5G
2000,EPS-Store,8.0,WSN,EIoT
2000,IOT-App,6.0,Wireless Sensor Nodes,wireless sensor node
2000,IOT-Percept,6.0,electricity storage,CO2
2000,EPS-Store,12.0,IoT device,IoT
2000,IOT-App,35.0,Internet of Thing,IoT
2000,IOT-App,16.0,Data acquisition,HAL
2000,IOT-Network,8.0,configuration management,IoT
2000,IOT-App,18.0,LoRa technology,IoT
2000,IOT-Network,8.0,Green RFID,Internet of Things
2000,EPS-Store,10.0,MongoDB,IoT
2000,IOT-App,10.0,Smart home platforms,AEGIS
2000,IOT-App,8.0,bandwidth,IoT
2000,IOT-Percept,6.0,FAHP,DG
2000,EPS-Store,8.0,MTC,UE
2000,EPS-Source,10.0,system stability,DC
2000,IOT-Network,8.0,internet of things,AQRA
2000,IOT-App,8.0,Smart agriculture,WSN
2000,IOT-Network,9.0,Inverter conversion efficiency,energy storage
2000,EPS-Grid,6.0,Security Risk,of Internet of things
2000,IOT-App,6.0,invasive weed optimization,IoT
2000,IOT-App,6.0,Annular routing,Internet of Things
2000,EPS-Source,6.0,Back to back converter,DC
2000,IOT-App,6.0,power allocation,LAN
2000,EPS-Source,8.0,phasor measurement units,power grids
2000,IOT-App,6.0,impulsive,IoT
2000,IOT-App,8.0,public IoT service,IoT
2000,IOT-App,7.0,IoT,CPSs
2000,IOT-Compute,7.0,Stackelberg game,DCs
2000,EPS-Store,14.0,Electric vehicle,EVs
2000,IOT-Network,8.0,IoT,wireless multimedia sensor networks
2000,IOT-App,23.0,Quality of Service,IoT
2000,IOT-Network,6.0,M2V,dc microgrid
2000,EPS-Load,7.0,IoT,OFDM
2000,IOT-Network,6.0,Agent oriented middleware,IoT
2000,IOT-App,6.0,EMI,ADMFC
2000,IOT-App,6.0,Internet of Drones,Internet of Things
2000,EPS-Store,8.0,Architecture,IoUT
2000,IOT-Network,6.0,Vanadium redox battery,BESS
2000,EPS-Load,6.0,energy harvesting,D-2-PaS
2000,IOT-App,6.0,Cryptography,CS
2000,EPS-Store,6.0,distributed generator,DG
2000,IOT-Network,6.0,Interior permanent-magnet synchronous motor,dc microgrid
2000,IOT-App,6.0,bidding behaviour,MGA
2000,EPS-Source,9.0,Wind Power Generation,DC
2000,IOT-App,28.0,Real-time data analysis,IoT
2000,IOT-App,9.0,Optimizing Network Engineering Tools Modeler,flying ad hoc networks
2000,IOT-App,10.0,device discovery,IoT
2000,IOT-Network,6.0,PON,DCs
2000,IOT-Network,6.0,vertical farming,CEA
2000,IOT-App,6.0,mobile cloud computing,Internet of Vehicles
2000,EPS-Grid,6.0,Semantic modeling,vehicular networking
2000,IOT-App,14.0,wireless power transfer,WPT
2000,IOT-Compute,8.0,household appliances,IoT
2000,EPS-Store,6.0,Contiki OS,IoT
2000,EPS-Grid,6.0,UHF tags,RFID
2000,IOT-App,6.0,energy efficiency,TCs
2000,IOT-Network,6.0,edge-betweenness centrality,IoT
2000,EPS-Grid,6.0,Multi-attribute query processing,wireless sensor networks
2000,EPS-Load,6.0,reactive power control,VSC
2000,EPS-Grid,9.0,Transportation,India
2000,EPS-Source,6.0,Phasor Measurement Unit,ICT
2000,EPS-Store,6.0,delay-aware data collection,WCS
2000,EPS-Load,6.0,Synchronization,IoT
2000,EPS-Store,6.0,data quality,DQ
2000,IOT-App,6.0,Energy state monitoring system,IoT
2000,IOT-Compute,6.0,MEMG project,DG
2000,IOT-App,6.0,Internet of Things,FCTF
2000,IOT-App,6.0,PTZ camera,PTZ
2000,IOT-App,6.0,Amazon Elastic Compute Cloud,IoT
2000,IOT-Network,6.0,Mobile-edge computing,MEC
2000,IOT-Percept,6.0,Control strategy,dc microgrid
2000,EPS-Store,6.0,Maximum Power Point Tracking,DC
2000,IOT-App,6.0,Internet-of-Things,DFL
2000,EPS-Load,8.0,Hybrid Passive Optical Network,SMI
2000,EPS-Source,8.0,6LoWPAN security,DoS
2000,EPS-Source,7.0,supercapacitor,power management
2000,EPS-Source,10.0,Storage,DC
2000,IOT-Network,6.0,power factor correction,dc microgrid
2000,IOT-App,6.0,secure communications,SLIPT
2000,IOT-App,6.0,decentralized attestation,DADS
2000,IOT-App,8.0,paperwork inaccuracies,HAL
2000,IOT-App,17.0,Network telescopes,IoT
2000,EPS-Source,6.0,Fuel Cell,distributed generation units
2000,IOT-Network,6.0,EDA,IoT
2000,IOT-Network,9.0,wireless multimedia system,IoT
2000,EPS-Source,10.0,Smart Grid,IoT
2000,IOT-App,20.0,3G,IoT
2000,IOT-App,15.0,Peer to peer,P2P
2000,IOT-Network,6.0,unmanned aerial vehicles UAVs),UAVs
2000,IOT-App,6.0,diagnosis estimation,CUF
2000,IOT-Network,7.0,two-stage,energy storage
2000,EPS-Grid,6.0,power simulation,electric vehicle
2000,IOT-Network,9.0,flow table,IoT
2000,IOT-Network,6.0,communication system,NCC
2000,EPS-Store,9.0,Distributed energy resources,EVs
2000,IOT-Compute,8.0,Energy management system,DCMG
2000,EPS-Store,7.0,Agent-based modelling,IPU
2000,IOT-App,9.0,Embedded Devices,EC
2000,EPS-Load,8.0,Cooperation,MGs
2000,EPS-Source,8.0,artificial neural network,PV
2000,IOT-App,6.0,Robot operating system,loader crane operator
2000,IOT-App,9.0,telecommunication security,IoT
2000,IOT-App,10.0,low power and lossy networks,IoT
2000,IOT-App,6.0,wearable devices,SiNW
2000,IOT-App,6.0,urban computing,IoT
2000,IOT-Network,6.0,E-animal Health,IoT
2000,EPS-Source,6.0,micro-grid,energy storage
2000,EPS-Source,9.0,mobile grid,IoT
2000,EPS-Source,10.0,controllable loads,DC
2000,IOT-App,6.0,Grid-Connected,power management
2000,EPS-Source,6.0,battery management,CR
2000,IOT-App,7.0,open-channel flows,Wi-Fi
2000,IOT-Network,6.0,Physical Layer Attacks,Internet of Things
2000,IOT-Network,6.0,game theory,IoT
2000,EPS-Store,12.0,Clustering,wireless sensor networks
2000,IOT-App,7.0,Trust Management,IoT
2000,IOT-Network,6.0,Data shoe,IoT
2000,EPS-Store,47.0,IoT,IPv6
2000,IOT-Network,6.0,routing,TDMA
2000,EPS-Source,7.0,PMU,energy storage
2000,IOT-Network,7.0,EMI,DC
2000,EPS-Grid,24.0,PHEV,PHEVs
2000,IOT-App,15.0,Disaster Index,P2P
2000,IOT-Compute,6.0,current reference limiter,VSC
2000,IOT-Network,7.0,5G wireless network systems,5G
2000,EPS-Source,11.0,smart meter,energy storage
2000,IOT-App,6.0,downward routing,wireless sensor networks
2000,IOT-Network,10.0,managerial challenges,ICT
2000,IOT-Network,9.0,vulnerability,IoT
2000,EPS-Store,8.0,ZigBee,smart home system
2000,IOT-App,8.0,Multimedia IoT,IoT
2000,IOT-App,10.0,open-source frameworks,IoT
2000,IOT-Network,8.0,IWSN,loT
2000,EPS-Load,6.0,solar,D-2-PaS
2000,EPS-Source,7.0,Energy management system,MG
2000,IOT-Network,6.0,Narrow-Band IoT,IoT
2000,IOT-App,6.0,privacy,OSC
2000,EPS-Source,6.0,Super-Capacitor,DC
2000,EPS-Load,6.0,Automatic power control,AC
2000,IOT-App,7.0,WSN agriculture,IoT
2000,EPS-Source,12.0,electric vehicle,PV
2000,EPS-Grid,6.0,Zolertia Z1,IoT
2000,IOT-Network,8.0,particle swarm optimisation,BESS
2000,IOT-Network,8.0,IoT,EC
2000,EPS-Load,6.0,big data,ToA
2000,IOT-App,6.0,Stream Processing,IoT
2000,IOT-App,8.0,spectrum access,reinforcement learning
2000,IOT-Compute,6.0,hybrid power systems,MGs
2000,IOT-App,9.0,IEEE 802.11ac,MEC
2000,IOT-App,6.0,methodology,WPT
2000,EPS-Load,7.0,DC power distribution,DC
2000,IOT-App,8.0,Cloud Computing,AED
2000,EPS-Store,8.0,smart health,Internet of Things
2000,IOT-App,18.0,Medium access control,IoT
2000,IOT-App,6.0,open source,Wi-Fi
2000,EPS-Source,6.0,Sequential Monte-Carlo,DG
2000,IOT-Network,6.0,Large-scale Internet of Thingssystems,UAVs
2000,IOT-App,6.0,industrial machines,CUF
2000,IOT-App,10.0,hypertext transfer protocol,IoT
2000,IOT-App,6.0,IoT,WMN
2000,EPS-Store,6.0,adaptive bandwidth,IoT
2000,IOT-App,6.0,analog collaborative beamforming,ACB
2000,EPS-Grid,6.0,cognitive radio,RS
2000,EPS-Store,8.0,IEC standards,IEC
2000,IOT-App,12.0,energy consumption,RDCM
2000,IOT-App,6.0,service period,CES
2000,EPS-Store,8.0,neutral shift,energy storage system
2000,IOT-Network,6.0,global warming,PV
2000,IOT-App,6.0,Visible light communications,LIoT
2000,EPS-Load,6.0,charge stations,SPCS
2000,IOT-Percept,6.0,Analytical Hierarchy Process,DG
2000,IOT-App,6.0,Fog computing,SPF
2000,IOT-App,6.0,electromagnetic noise,Internet of Things
2000,EPS-Store,8.0,oneM2M,UE
2000,EPS-Store,8.0,CoAP,UE
2000,IOT-Network,9.0,software defined network (sdn),IoT
2000,IOT-App,6.0,bounded-error approximation,IoT
2000,IOT-Network,8.0,Soil Moisture Monitoring,GPRS
2000,EPS-Load,6.0,Packet Fragmentation,PLC
2000,IOT-App,9.0,Virtual machines,SG
2000,EPS-Grid,6.0,data aggregation,wireless sensor networks
2000,EPS-Grid,6.0,Web Services,IoT
2000,IOT-Percept,8.0,Cognitive Architecture,IoT
2000,IOT-App,6.0,low power consumption,IoT
2000,EPS-Store,9.0,Computer applications,IoT
2000,EPS-Store,10.0,building management systems,PV
2000,EPS-Store,6.0,service discovery,IoT
2000,IOT-App,13.0,UAV-aided edge computing,IoT
2000,IOT-Network,6.0,Hybrid AC/DC Microgrid,energy storage
2000,IOT-Network,7.0,machine-type communications,IoT
2000,IOT-App,8.0,data preservation,IoT
2000,IOT-App,6.0,social science,AI
2000,IOT-Network,6.0,Stress Analysis,IoT
2000,IOT-Network,8.0,Big graph databases,wireless multimedia sensor networks
2000,IOT-Network,6.0,smart meters,DG
2000,IOT-Compute,6.0,Sustainable development,PV
2000,IOT-Network,7.0,residential power system,DC
2000,IOT-App,6.0,RFID sensor,RFID
